340,21.02997809,44.1635912,1.11,86,85,0.980524122,Downy Birch
341,23.45570194,36.83103105,0.85,35,58,0.978846177,Sessile
342,24.30631669,34.4401157,1.7,46,80,0.980507156,Sessile
343,24.22125522,31.6170742,1.04,59,46,0.978611175,Sessile
344,20.0095757,26.3356919,0.81,28,40,0.976817252,Sessile
345,19.42933317,22.45040969,1.33,80,66,0.976119575,Sessile
346,18.71721734,19.17786327,0.9,33,54,0.977596209,Sessile
347,17.31056879,15.6337223,0.78,21,41,0.976217584,Sessile
348,17.83177806,12.30605877,2.18,133,93,0.975054141,Rowan
349,18.08568525,8.098859191,0.75,25,41,0.980355763,Sessile
350,17.39348966,6.40721436,2.43,162,119,0.98334167,Rowan
351,18.04829263,0.964149904,1.01,55,104,0.995682481,Sessile
352,17.0459467,57.63966901,0.97,40,43,0.982595606,Sessile
353,17.31137794,52.71726933,0.97,43,70,0.977924122,Sessile
354,18.14601326,46.60461727,1.31,83,110,0.981444755,Sessile
355,21.31853236,38.60471514,0.83,30,55,0.979869149,Sessile
356,21.43549189,35.18832684,1.5,100,78,0.981610092,Sessile
357,21.71194168,32.42363021,1,36,47,0.981064311,Sessile
358,22.3180047,30.71645887,0.9,33,41,0.977972449,Sessile
359,17.0819884,25.49939264,0.99,37,47,0.979297847,Sessile
360,17.22265325,21.8132372,0.93,39,52,0.976508453,Sessile
361,16.35228946,18.93565046,1.07,52,58,0.978951287,Sessile
362,15.01597333,16.44235539,1.12,49,110,0.979089117,Sessile
363,16.45525807,14.0327636,1.06,48,87,0.978355233,Sessile
364,14.64288194,12.34988377,1.22,78,75,0.976708411,Rowan
365,16.22806754,10.15863399,2.47,207,136,0.979981054,Rowan
366,16.70201661,4.312379569,2.41,163,148,0.989199353,Rowan
367,14.81859881,57.96244931,0.92,38,94,0.984413508,Sessile
368,15.61879076,55.13812163,1.36,80,82,0.981391091,Sessile
369,16.69546635,50.03415803,1.17,72,82,0.979585175,Sessile
370,16.29263456,47.50235,1.02,43,71,0.981888718,Sessile
371,19.1707301,39.91889453,1.31,74,93,0.980737349,Sessile
372,18.8942803,36.72116667,1.06,55,90,0.980596533,Sessile
373,19.38338378,33.50990236,1.52,97,69,0.981320919,Sessile
374,10.09270339,32.5198772,1.29,73,72,0.982637225,Sessile
375,15.59621586,23.07352769,1.17,70,74,0.97967994,Sessile
376,15.01597333,20.63935297,0.88,25,46,0.976862644,Sessile
377,13.4334937,18.67617725,1.12,59,100,0.982287338,Sessile
378,13.69724031,15.00793249,2,75,69,0.980578629,Rowan
379,13.24887108,12.91507787,1.65,67,48,0.979814209,Rowan
380,12.81478898,10.70206393,1.84,48,73,0.980980761,Rowan
381,13.65427161,8.537109147,2.55,160,132,0.983223967,Rowan
382,13.78144955,6.442274356,2.39,140,135,0.986521511,Rowan
383,13.71622554,4.20719958,2.67,207,163,0.987112357,Rowan
385,12.59602297,58.69879189,1.8,94,117,0.982716462,Rowan
386,12.94033945,55.97533305,1.6,65,56,0.982861248,Rowan
387,13.48577159,53.31239552,1.31,71,49,0.983807461,Rowan
388,14.56091411,50.64945799,1.31,73,102,0.980471775,Sessile
389,13.31892939,47.20983035,1.66,100,106,0.986053774,Downy Birch
390,16.35306871,39.52869489,1.62,99,88,0.979818994,Sessile
391,16.18294576,37.29656326,1.1,48,56,0.981294379,Sessile
392,17.10798931,35.10161923,1.41,103,89,0.981569831,Sessile
393,16.48066092,32.55615038,1.26,77,43,0.982651622,Sessile
394,11.45539417,30.81420197,1.11,74,57,0.983111916,Sessile
395,14.67310274,25.80347332,1.01,48,54,0.981556708,Sessile
396,12.85325118,24.42337038,0.89,32,34,0.981227923,Holly
397,11.2795631,22.70740901,0.81,42,45,0.98203522,Holly
398,16.78774103,11.66621383,0.6,19,32,0.97762817,Holly
399,13.975326,11.10525389,0.64,32,32,0.98209791,Holly
400,10.71462596,10.89489391,0.64,21,35,0.984815983,Holly
401,10.20459801,8.21280418,0.94,43,38,0.985561278,Holly
402,10.57493471,5.837489417,1.39,62,121,0.982080364,Downy Birch
403,11.71373716,2.655794735,1.27,73,115,0.991772736,Downy Birch
404,12.29348851,0.192829981,1.1,59,104,0.995939053,Downy Birch
405,10.76924736,57.23619362,1.46,76,82,0.983196567,Downy Birch
406,13.88628591,41.18537053,1.5,98,81,0.984287447,Downy Birch
407,13.87565323,38.59642066,1.43,73,126,0.980212327,Downy Birch
408,14.1733684,36.21420031,1.64,106,96,0.980085391,Downy Birch
409,14.47108356,33.21030715,1.51,57,108,0.983405855,Downy Birch
410,14.8538602,30.29926125,1.59,108,90,0.984174247,Downy Birch
411,12.62467079,27.88583325,0.6,15,20,0.981585729,Holly
412,10.9015263,26.38100447,1.21,61,67,0.984111294,Downy Birch
413,10.19820203,23.21682075,0.99,48,34,0.983099855,Downy Birch
414,10.02237096,20.37494988,1.12,45,83,0.983103457,Downy Birch
415,9.275088913,17.32359309,2.01,105,101,0.986934784,Rowan
417,8.439891333,11.29424349,1.17,53,92,0.986421016,Downy Birch
418,8.316809584,7.957284116,1.11,45,48,0.983303484,Downy Birch
419,7.527411068,5.539479447,1.53,96,89,0.987559912,Downy Birch
420,9.503471714,3.891659611,1.42,89,98,0.987197584,Downy Birch
421,7.675688689,2.515554749,1.57,95,111,0.989796174,Downy Birch
422,9.767815602,1.393634861,1.29,62,72,0.991785652,Downy Birch
423,4.259320246,58.38609847,1.31,45,65,0.9841403,Goat Willow
